file,key_fix_text,label(bbox)
01382283_page-0.png,Previous notice Person's notes,"[222.0, 462.0, 39.0, 11.0]"
01382283_page-0.png,Present notice Person's votes,"[370.0, 462.0, 40.0, 11.0]"
01382283_page-0.png,Present notice Voting power,"[427.0, 463.0, 26.0, 10.0]"
01382283_page-0.png,Previous notice Voting power,"[293.0, 462.0, 27.0, 11.0]"
01382666_page-0.png,company name,"[232.0, 213.0, 92.0, 15.0]"
01382666_page-0.png,company ACN/ARSN,"[232.0, 239.0, 49.0, 13.0]"
01382666_page-0.png,substantial holder name,"[230.0, 276.0, 157.0, 14.0]"
01382666_page-0.png,holder ACN/ARSN,"[230.0, 292.0, 50.0, 11.0]"
01382666_page-0.png,There was a change in the interests of the substantial holder on,"[263.0, 320.0, 54.0, 10.0]"
01382666_page-0.png,The previous notice was dated,"[263.0, 339.0, 54.0, 11.0]"
01382666_page-0.png,The previous notice was given to the company on,"[263.0, 358.0, 54.0, 10.0]"
01382666_page-0.png,class of securities,"[122.0, 462.0, 31.0, 13.0]"
01382666_page-0.png,Previous notice Person's notes,"[220.0, 462.0, 38.0, 12.0]"
01382666_page-0.png,Present notice Person's votes,"[371.0, 462.0, 37.0, 11.0]"
01382666_page-0.png,Present notice Voting power,"[427.0, 462.0, 23.0, 11.0]"
01382666_page-0.png,Previous notice Voting power,"[292.0, 463.0, 23.0, 10.0]"
01383077_page-0.png,company name,"[156.0, 151.0, 150.0, 12.0]"
01383077_page-0.png,company ACN/ARSN,"[158.0, 176.0, 61.0, 11.0]"
01383077_page-0.png,substantial holder name,"[158.0, 235.0, 208.0, 12.0]"
01383077_page-0.png,holder ACN/ARSN,-1
01383077_page-0.png,There was a change in the interests of the substantial holder on,"[217.0, 289.0, 59.0, 10.0]"
01383077_page-0.png,The previous notice was dated,"[217.0, 303.0, 59.0, 10.0]"
01383077_page-0.png,The previous notice was given to the company on,"[218.0, 316.0, 59.0, 10.0]"
01383077_page-0.png,class of securities,"[92.0, 428.0, 56.0, 11.0]"
01383077_page-0.png,Previous notice Person's notes,"[204.0, 427.0, 53.0, 11.0]"
01383077_page-0.png,Previous notice Voting power,"[264.0, 428.0, 31.0, 10.0]"
01383077_page-0.png,Present notice Person's votes,"[370.0, 426.0, 55.0, 13.0]"
01383077_page-0.png,Present notice Voting power,"[431.0, 427.0, 28.0, 11.0]"
01384450_page-0.png,company name,"[232.0, 214.0, 122.0, 13.0]"
01384450_page-0.png,company ACN/ARSN,"[232.0, 239.0, 51.0, 13.0]"
01384450_page-0.png,substantial holder name,"[229.0, 277.0, 155.0, 12.0]"
01384450_page-0.png,holder ACN/ARSN,"[230.0, 292.0, 48.0, 11.0]"
01384450_page-0.png,There was a change in the interests of the substantial holder on,"[263.0, 320.0, 53.0, 11.0]"
01384450_page-0.png,The previous notice was dated,"[263.0, 340.0, 53.0, 9.0]"
01384450_page-0.png,The previous notice was given to the company on,"[263.0, 358.0, 53.0, 10.0]"
01384450_page-0.png,class of securities,"[122.0, 463.0, 31.0, 11.0]"
01384450_page-0.png,Previous notice Person's notes,"[222.0, 463.0, 39.0, 11.0]"
01384450_page-0.png,Present notice Person's votes,"[371.0, 463.0, 39.0, 11.0]"
01384450_page-0.png,Present notice Voting power,"[427.0, 464.0, 22.0, 8.0]"
01384450_page-0.png,Previous notice Voting power,"[292.0, 463.0, 23.0, 10.0]"
01385004_page-1.png,company name,"[236.0, 187.0, 100.0, 12.0]"
01385004_page-1.png,company ACN/ARSN,"[236.0, 215.0, 72.0, 12.0]"
01385004_page-1.png,substantial holder name,"[236.0, 262.0, 185.0, 11.0]"
01385004_page-1.png,holder ACN/ARSN,"[233.0, 291.0, 72.0, 10.0]"
01385004_page-1.png,There was a change in the interests of the substantial holder on,"[268.0, 337.0, 39.0, 11.0]"
01385004_page-1.png,The previous notice was dated,"[268.0, 365.0, 122.0, 10.0]"
01385004_page-1.png,The previous notice was given to the company on,"[269.0, 393.0, 39.0, 10.0]"
01385004_page-1.png,class of securities,"[88.0, 507.0, 57.0, 22.0]"
01385004_page-1.png,Previous notice Person's notes,"[173.0, 507.0, 49.0, 12.0]"
01385004_page-1.png,Present notice Person's votes,"[344.0, 507.0, 49.0, 12.0]"
01385004_page-1.png,Present notice Voting power,"[428.0, 508.0, 30.0, 10.0]"
01385004_page-1.png,Previous notice Voting power,"[258.0, 508.0, 31.0, 11.0]"
01393056_page-0.png,company name,"[171.0, 163.0, 165.0, 14.0]"
01393056_page-0.png,company ACN/ARSN,"[169.0, 189.0, 60.0, 12.0]"
01393056_page-0.png,substantial holder name,"[167.0, 257.0, 240.0, 17.0]"
01393056_page-0.png,holder ACN/ARSN,"[169.0, 283.0, 62.0, 10.0]"
01393056_page-0.png,There was a change in the interests of the substantial holder on,"[233.0, 316.0, 55.0, 12.0]"
01393056_page-0.png,The previous notice was dated,"[233.0, 351.0, 55.0, 14.0]"
01393056_page-0.png,The previous notice was given to the company on,"[234.0, 376.0, 54.0, 12.0]"
01393056_page-0.png,class of securities,"[92.0, 529.0, 76.0, 16.0]"
01393056_page-0.png,Previous notice Person's notes,"[254.0, 534.0, 54.0, 13.0]"
01393056_page-0.png,Previous notice Voting power,"[333.0, 534.0, 35.0, 12.0]"
01393056_page-0.png,Present notice Person's votes,"[394.0, 534.0, 51.0, 12.0]"
01393056_page-0.png,Present notice Voting power,"[475.0, 534.0, 34.0, 12.0]"
01395037_page-0.png,company name,"[154.0, 199.0, 169.0, 15.0]"
01395037_page-0.png,company ACN/ARSN,"[156.0, 215.0, 70.0, 13.0]"
01395037_page-0.png,substantial holder name,"[133.0, 294.0, 120.0, 14.0]"
01395037_page-0.png,holder ACN/ARSN,"[134.0, 308.0, 70.0, 14.0]"
01395037_page-0.png,There was a change in the interests of the substantial holder on,"[409.0, 372.0, 59.0, 15.0]"
01395037_page-0.png,The previous notice was dated,"[407.0, 391.0, 61.0, 16.0]"
01395037_page-0.png,The previous notice was given to the company on,"[408.0, 410.0, 62.0, 14.0]"
01395037_page-0.png,class of securities,"[48.0, 577.0, 47.0, 14.0]"
01395037_page-0.png,Previous notice Person's notes,"[163.0, 577.0, 67.0, 13.0]"
01395037_page-0.png,Previous notice Voting power,"[279.0, 577.0, 47.0, 13.0]"
01395037_page-0.png,Present notice Person's votes,"[366.0, 578.0, 64.0, 11.0]"
01395037_page-0.png,Present notice Voting power,"[477.0, 577.0, 45.0, 12.0]"
01396709_page-0.png,company name,"[184.0, 126.0, 76.0, 12.0]"
01396709_page-0.png,company ACN/ARSN,"[185.0, 152.0, 45.0, 11.0]"
01396709_page-0.png,substantial holder name,"[185.0, 193.0, 325.0, 14.0]"
01396709_page-0.png,holder ACN/ARSN,"[184.0, 207.0, 19.0, 11.0]"
01396709_page-0.png,There was a change in the interests of the substantial holder on,"[185.0, 243.0, 41.0, 12.0]"
01396709_page-0.png,The previous notice was dated,"[186.0, 262.0, 42.0, 11.0]"
01396709_page-0.png,The previous notice was given to the company on,"[185.0, 280.0, 43.0, 10.0]"
01396709_page-0.png,class of securities,"[30.0, 384.0, 56.0, 10.0]"
01396709_page-0.png,Previous notice Person's notes,"[186.0, 384.0, 37.0, 10.0]"
01396709_page-0.png,Present notice Person's votes,"[384.0, 384.0, 35.0, 10.0]"
01396709_page-0.png,Present notice Voting power,"[491.0, 383.0, 26.0, 12.0]"
01396709_page-0.png,Previous notice Voting power,"[292.0, 384.0, 26.0, 10.0]"
01397263_page-0.png,company name,"[234.0, 186.0, 66.0, 12.0]"
01397263_page-0.png,company ACN/ARSN,"[236.0, 217.0, 75.0, 10.0]"
01397263_page-0.png,substantial holder name,"[233.0, 258.0, 275.0, 24.0]"
01397263_page-0.png,holder ACN/ARSN,"[234.0, 298.0, 76.0, 13.0]"
01397263_page-0.png,There was a change in the interests of the substantial holder on,"[267.0, 343.0, 44.0, 14.0]"
01397263_page-0.png,The previous notice was dated,"[267.0, 373.0, 42.0, 13.0]"
01397263_page-0.png,The previous notice was given to the company on,"[266.0, 401.0, 43.0, 13.0]"
01397263_page-0.png,class of securities,"[88.0, 516.0, 55.0, 22.0]"
01397263_page-0.png,Previous notice Person's notes,"[173.0, 516.0, 50.0, 13.0]"
01397263_page-0.png,Present notice Person's votes,"[344.0, 515.0, 51.0, 13.0]"
01397263_page-0.png,Present notice Voting power,"[429.0, 516.0, 31.0, 11.0]"
01397263_page-0.png,Previous notice Voting power,"[258.0, 517.0, 30.0, 11.0]"
01398740_page-0.png,company name,"[204.0, 163.0, 154.0, 13.0]"
01398740_page-0.png,company ACN/ARSN,"[204.0, 184.0, 52.0, 11.0]"
01398740_page-0.png,substantial holder name,"[204.0, 228.0, 241.0, 14.0]"
01398740_page-0.png,holder ACN/ARSN,-1
01398740_page-0.png,There was a change in the interests of the substantial holder on,"[249.0, 265.0, 43.0, 13.0]"
01398740_page-0.png,The previous notice was dated,"[249.0, 295.0, 45.0, 11.0]"
01398740_page-0.png,The previous notice was given to the company on,"[249.0, 313.0, 43.0, 11.0]"
01398740_page-0.png,class of securities,-1
01398740_page-0.png,Previous notice Person's notes,-1
01398740_page-0.png,Present notice Person's votes,-1
01398740_page-0.png,Present notice Voting power,"[464.0, 487.0, 87.0, 8.0]"
01398740_page-0.png,Previous notice Voting power,"[308.0, 488.0, 87.0, 11.0]"
01398791_page-1.png,company name,"[210.0, 196.0, 154.0, 16.0]"
01398791_page-1.png,company ACN/ARSN,"[208.0, 214.0, 74.0, 12.0]"
01398791_page-1.png,substantial holder name,"[209.0, 263.0, 250.0, 15.0]"
01398791_page-1.png,holder ACN/ARSN,"[208.0, 279.0, 73.0, 13.0]"
01398791_page-1.png,There was a change in the interests of the substantial holder on,"[329.0, 307.0, 79.0, 14.0]"
01398791_page-1.png,The previous notice was dated,"[331.0, 328.0, 75.0, 12.0]"
01398791_page-1.png,The previous notice was given to the company on,"[331.0, 347.0, 74.0, 12.0]"
01398791_page-1.png,class of securities,"[74.0, 452.0, 36.0, 10.0]"
01398791_page-1.png,Previous notice Person's notes,"[226.0, 452.0, 40.0, 8.0]"
01398791_page-1.png,Previous notice Voting power,"[296.0, 452.0, 31.0, 10.0]"
01398791_page-1.png,Present notice Person's votes,"[397.0, 452.0, 39.0, 9.0]"
01398791_page-1.png,Present notice Voting power,"[471.0, 452.0, 31.0, 8.0]"
01400324_page-0.png,company name,"[203.0, 133.0, 93.0, 16.0]"
01400324_page-0.png,company ACN/ARSN,"[205.0, 150.0, 85.0, 10.0]"
01400324_page-0.png,substantial holder name,"[205.0, 195.0, 97.0, 11.0]"
01400324_page-0.png,holder ACN/ARSN,"[205.0, 208.0, 58.0, 10.0]"
01400324_page-0.png,There was a change in the interests of the substantial holder on,"[359.0, 230.0, 51.0, 11.0]"
01400324_page-0.png,The previous notice was dated,"[360.0, 244.0, 51.0, 9.0]"
01400324_page-0.png,The previous notice was given to the company on,"[359.0, 256.0, 52.0, 9.0]"
01400324_page-0.png,class of securities,"[56.0, 384.0, 74.0, 10.0]"
01400324_page-0.png,Previous notice Person's notes,"[155.0, 383.0, 58.0, 11.0]"
01400324_page-0.png,Previous notice Voting power,"[254.0, 384.0, 36.0, 9.0]"
01400324_page-0.png,Present notice Person's votes,"[332.0, 383.0, 58.0, 11.0]"
01400324_page-0.png,Present notice Voting power,"[464.0, 384.0, 38.0, 10.0]"
01403379_page-0.png,company name,"[168.0, 134.0, 354.0, 12.0]"
01403379_page-0.png,company ACN/ARSN,"[168.0, 152.0, 51.0, 12.0]"
01403379_page-0.png,substantial holder name,"[168.0, 239.0, 105.0, 11.0]"
01403379_page-0.png,holder ACN/ARSN,"[171.0, 255.0, 46.0, 13.0]"
01403379_page-0.png,There was a change in the interests of the substantial holder on,"[240.0, 295.0, 49.0, 13.0]"
01403379_page-0.png,The previous notice was dated,"[242.0, 313.0, 47.0, 12.0]"
01403379_page-0.png,The previous notice was given to the company on,"[242.0, 332.0, 46.0, 12.0]"
01403379_page-0.png,class of securities,"[61.0, 458.0, 89.0, 13.0]"
01403379_page-0.png,Previous notice Person's notes,"[199.0, 459.0, 42.0, 11.0]"
01403379_page-0.png,Present notice Person's votes,"[378.0, 457.0, 45.0, 13.0]"
01403379_page-0.png,Present notice Voting power,"[457.0, 458.0, 31.0, 12.0]"
01403379_page-0.png,Previous notice Voting power,"[289.0, 458.0, 31.0, 12.0]"
01406011_page-0.png,company name,"[233.0, 200.0, 114.0, 13.0]"
01406011_page-0.png,company ACN/ARSN,"[232.0, 226.0, 50.0, 12.0]"
01406011_page-0.png,substantial holder name,"[230.0, 264.0, 155.0, 11.0]"
01406011_page-0.png,holder ACN/ARSN,"[231.0, 279.0, 47.0, 11.0]"
01406011_page-0.png,There was a change in the interests of the substantial holder on,"[263.0, 307.0, 53.0, 11.0]"
01406011_page-0.png,The previous notice was dated,"[263.0, 326.0, 53.0, 10.0]"
01406011_page-0.png,The previous notice was given to the company on,"[262.0, 343.0, 55.0, 12.0]"
01406011_page-0.png,class of securities,"[122.0, 451.0, 31.0, 10.0]"
01406011_page-0.png,Previous notice Person's notes,"[221.0, 451.0, 37.0, 11.0]"
01406011_page-0.png,Present notice Person's votes,"[370.0, 452.0, 37.0, 9.0]"
01406011_page-0.png,Present notice Voting power,"[426.0, 451.0, 23.0, 9.0]"
01406011_page-0.png,Previous notice Voting power,"[292.0, 451.0, 22.0, 9.0]"
01407789_page-0.png,company name,"[230.0, 201.0, 59.0, 12.0]"
01407789_page-0.png,company ACN/ARSN,"[232.0, 227.0, 49.0, 11.0]"
01407789_page-0.png,substantial holder name,"[229.0, 263.0, 157.0, 13.0]"
01407789_page-0.png,holder ACN/ARSN,"[230.0, 279.0, 49.0, 12.0]"
01407789_page-0.png,There was a change in the interests of the substantial holder on,"[262.0, 307.0, 55.0, 9.0]"
01407789_page-0.png,The previous notice was dated,"[261.0, 325.0, 55.0, 10.0]"
01407789_page-0.png,The previous notice was given to the company on,"[262.0, 343.0, 55.0, 11.0]"
01407789_page-0.png,class of securities,"[122.0, 451.0, 30.0, 11.0]"
01407789_page-0.png,Previous notice Person's notes,"[221.0, 451.0, 36.0, 10.0]"
01407789_page-0.png,Present notice Person's votes,"[371.0, 451.0, 36.0, 9.0]"
01407789_page-0.png,Present notice Voting power,"[427.0, 451.0, 26.0, 9.0]"
01407789_page-0.png,Previous notice Voting power,"[293.0, 451.0, 25.0, 10.0]"
01408127_page-1.png,company name,"[235.0, 185.0, 87.0, 13.0]"
01408127_page-1.png,company ACN/ARSN,"[234.0, 213.0, 74.0, 13.0]"
01408127_page-1.png,substantial holder name,"[236.0, 261.0, 186.0, 12.0]"
01408127_page-1.png,holder ACN/ARSN,"[231.0, 288.0, 77.0, 14.0]"
01408127_page-1.png,There was a change in the interests of the substantial holder on,"[266.0, 335.0, 44.0, 13.0]"
01408127_page-1.png,The previous notice was dated,"[268.0, 365.0, 43.0, 10.0]"
01408127_page-1.png,The previous notice was given to the company on,"[268.0, 392.0, 41.0, 12.0]"
01408127_page-1.png,class of securities,"[89.0, 508.0, 53.0, 22.0]"
01408127_page-1.png,Previous notice Person's notes,"[174.0, 508.0, 49.0, 11.0]"
01408127_page-1.png,Present notice Person's votes,"[344.0, 507.0, 51.0, 13.0]"
01408127_page-1.png,Present notice Voting power,"[429.0, 508.0, 28.0, 11.0]"
01408127_page-1.png,Previous notice Voting power,"[258.0, 507.0, 30.0, 11.0]"
01408579_page-0.png,company name,"[162.0, 135.0, 80.0, 11.0]"
01408579_page-0.png,company ACN/ARSN,"[162.0, 153.0, 51.0, 13.0]"
01408579_page-0.png,substantial holder name,"[163.0, 202.0, 59.0, 13.0]"
01408579_page-0.png,holder ACN/ARSN,-1
01408579_page-0.png,There was a change in the interests of the substantial holder on,"[268.0, 260.0, 57.0, 12.0]"
01408579_page-0.png,The previous notice was dated,"[269.0, 278.0, 56.0, 10.0]"
01408579_page-0.png,The previous notice was given to the company on,"[268.0, 296.0, 56.0, 11.0]"
01408579_page-0.png,class of securities,"[63.0, 419.0, 95.0, 13.0]"
01408579_page-0.png,Previous notice Person's notes,"[198.0, 420.0, 41.0, 10.0]"
01408579_page-0.png,Previous notice Voting power,"[291.0, 420.0, 26.0, 10.0]"
01408579_page-0.png,Present notice Voting power,"[456.0, 419.0, 27.0, 9.0]"
01408937_page-1.png,company name,"[236.0, 187.0, 108.0, 11.0]"
01408937_page-1.png,company ACN/ARSN,"[236.0, 216.0, 74.0, 11.0]"
01408937_page-1.png,substantial holder name,"[236.0, 261.0, 184.0, 12.0]"
01408937_page-1.png,holder ACN/ARSN,"[235.0, 291.0, 73.0, 10.0]"
01408937_page-1.png,There was a change in the interests of the substantial holder on,"[267.0, 337.0, 42.0, 11.0]"
01408937_page-1.png,The previous notice was dated,"[268.0, 366.0, 40.0, 9.0]"
01408937_page-1.png,The previous notice was given to the company on,"[268.0, 394.0, 40.0, 10.0]"
01408937_page-1.png,class of securities,"[87.0, 507.0, 57.0, 22.0]"
01408937_page-1.png,Previous notice Person's notes,"[172.0, 508.0, 43.0, 10.0]"
01408937_page-1.png,Present notice Person's votes,"[344.0, 508.0, 45.0, 10.0]"
01408937_page-1.png,Present notice Voting power,"[428.0, 507.0, 31.0, 11.0]"
01408937_page-1.png,Previous notice Voting power,"[259.0, 508.0, 30.0, 10.0]"
01413192_page-0.png,company name,"[232.0, 199.0, 157.0, 13.0]"
01413192_page-0.png,company ACN/ARSN,"[232.0, 226.0, 48.0, 12.0]"
01413192_page-0.png,substantial holder name,"[231.0, 264.0, 154.0, 11.0]"
01413192_page-0.png,holder ACN/ARSN,"[230.0, 278.0, 50.0, 12.0]"
01413192_page-0.png,There was a change in the interests of the substantial holder on,"[261.0, 306.0, 55.0, 11.0]"
01413192_page-0.png,The previous notice was dated,"[262.0, 324.0, 53.0, 11.0]"
01413192_page-0.png,The previous notice was given to the company on,"[262.0, 344.0, 55.0, 10.0]"
01413192_page-0.png,class of securities,"[122.0, 451.0, 31.0, 12.0]"
01413192_page-0.png,Previous notice Person's notes,"[222.0, 451.0, 37.0, 9.0]"
01413192_page-0.png,Present notice Person's votes,"[369.0, 450.0, 39.0, 11.0]"
01413192_page-0.png,Present notice Voting power,"[426.0, 451.0, 24.0, 10.0]"
01413192_page-0.png,Previous notice Voting power,"[292.0, 450.0, 22.0, 11.0]"
01421331_page-0.png,company name,"[162.0, 137.0, 192.0, 15.0]"
01421331_page-0.png,company ACN/ARSN,"[162.0, 161.0, 46.0, 13.0]"
01421331_page-0.png,substantial holder name,"[160.0, 206.0, 163.0, 12.0]"
01421331_page-0.png,holder ACN/ARSN,"[160.0, 220.0, 48.0, 12.0]"
01421331_page-0.png,There was a change in the interests of the substantial holder on,"[212.0, 256.0, 37.0, 11.0]"
01421331_page-0.png,The previous notice was dated,"[212.0, 269.0, 38.0, 10.0]"
01421331_page-0.png,The previous notice was given to the company on,"[212.0, 280.0, 38.0, 11.0]"
01421331_page-0.png,class of securities,"[86.0, 384.0, 57.0, 11.0]"
01421331_page-0.png,Previous notice Person's notes,"[191.0, 385.0, 44.0, 10.0]"
01421331_page-0.png,Present notice Person's votes,"[389.0, 385.0, 45.0, 11.0]"
01421331_page-0.png,Present notice Voting power,"[475.0, 385.0, 32.0, 10.0]"
01421331_page-0.png,Previous notice Voting power,"[291.0, 385.0, 33.0, 10.0]"
01421595_page-0.png,company name,"[233.0, 200.0, 112.0, 13.0]"
01421595_page-0.png,company ACN/ARSN,"[231.0, 225.0, 51.0, 13.0]"
01421595_page-0.png,substantial holder name,"[229.0, 264.0, 155.0, 12.0]"
01421595_page-0.png,holder ACN/ARSN,"[229.0, 278.0, 50.0, 13.0]"
01421595_page-0.png,There was a change in the interests of the substantial holder on,"[262.0, 306.0, 55.0, 11.0]"
01421595_page-0.png,The previous notice was dated,"[262.0, 324.0, 55.0, 11.0]"
01421595_page-0.png,The previous notice was given to the company on,"[262.0, 344.0, 54.0, 10.0]"
01421595_page-0.png,class of securities,"[122.0, 451.0, 33.0, 13.0]"
01421595_page-0.png,Previous notice Person's notes,"[222.0, 450.0, 37.0, 10.0]"
01421595_page-0.png,Present notice Person's votes,"[369.0, 450.0, 37.0, 10.0]"
